ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,sessions_per_day,km_per_drive,total_navigations,favorite_ratio,driving_consistency,inactive_days,inactive_ratio,device_android
8144,retained,77,77,101.2681838,667,175,58,6191.969223,1685.146623,10,10,iPhone,7.7,80.41518471428572,233,1.0,1.0,657,0.985007496251874,0
8145,churned,20,16,70.03027325,1441,126,95,268.7464959,205.3065448,16,15,Android,1.25,16.79665599375,221,1.0,0.9375,1425,0.9888965995836224,1
8146,,11,11,167.4317571,443,0,221,1052.885267,558.2880016,4,4,iPhone,2.75,95.71684245454549,221,1.0,1.0,439,0.9909706546275396,0
8147,retained,138,111,192.9661166,315,369,11,5945.942055,3853.148689,16,12,Android,8.625,53.56704554054055,380,1.0,0.75,299,0.9492063492063492,1
8148,retained,12,10,276.3968202,1790,0,8,6542.014423,3264.554583,10,10,iPhone,1.2,654.2014422999999,8,1.0,1.0,1780,0.994413407821229,0
8149,,249,200,293.5464344,1768,708,0,2819.685851,723.3363406,1,1,iPhone,249.0,14.098429255,708,1.0,1.0,1767,0.9994343891402716,0
8150,,9,8,11.15438487,680,12,0,3473.986469,1705.733172,3,0,iPhone,3.0,434.248308625,12,1.0,0.0,677,0.9955882352941176,0
8151,retained,8,8,151.7537959,2200,66,30,9088.885644,4457.41484,26,25,iPhone,0.3076923076923077,1136.1107055,96,1.0,0.9615384615384616,2174,0.9881818181818182,0
8152,retained,250,200,257.6482661,3259,199,0,4072.065322,1718.003268,26,18,iPhone,9.615384615384617,20.36032661,199,1.0,0.6923076923076923,3233,0.992022092666462,0
8153,retained,166,135,190.1816296,412,126,20,7943.655484,5222.307432,20,13,Android,8.3,58.84189247407407,146,1.0,0.65,392,0.9514563106796116,1
8154,retained,40,35,114.3176936,132,76,0,1958.618082,510.3087162,31,23,iPhone,1.2903225806451613,55.96051662857143,76,1.0,0.7419354838709677,101,0.7651515151515151,0
8155,retained,55,45,99.56927309,2670,158,71,2015.448094,1353.570287,24,16,iPhone,2.2916666666666665,44.78773542222223,229,1.0,0.6666666666666666,2646,0.991011235955056,0
8156,retained,116,94,440.6588022,1512,63,88,1993.248567,808.5460468,29,19,iPhone,4.0,21.204771989361703,151,1.0,0.6551724137931034,1483,0.9808201058201058,0
8157,churned,36,32,116.6087502,462,0,18,5720.483308,4749.743514,12,12,Android,3.0,178.765103375,18,1.0,1.0,450,0.974025974025974,1
8158,retained,18,18,80.14019995,2239,0,49,6004.555559,814.463974,16,12,iPhone,1.125,333.58641994444446,49,1.0,0.75,2223,0.9928539526574364,0
8159,retained,97,80,222.2077163,2659,94,17,3541.730239,1705.581568,11,5,iPhone,8.818181818181818,44.2716279875,111,1.0,0.4545454545454545,2648,0.9958631064309892,0
8160,retained,352,281,424.0825531,169,153,5,3165.064598,536.9822029,18,16,iPhone,19.55555555555556,11.263575081850531,158,1.0,0.8888888888888888,151,0.893491124260355,0
8161,retained,129,117,169.1614427,2806,124,0,3360.368705,2503.635054,20,17,iPhone,6.45,28.72110004273504,124,1.0,0.85,2786,0.992872416250891,0
8162,retained,230,185,322.1794741,2550,0,103,5810.042918,2823.044065,21,14,Android,10.952380952380953,31.4056373945946,103,1.0,0.6666666666666666,2529,0.991764705882353,1
8163,retained,67,56,818.8630466,442,124,0,1793.547152,526.9147874,25,20,iPhone,2.68,32.027627714285714,124,1.0,0.8,417,0.9434389140271492,0
8164,retained,130,104,144.1142458,770,64,116,10622.5844,253.1656133,28,18,iPhone,4.642857142857143,102.1402346153846,180,1.0,0.6428571428571429,742,0.9636363636363636,0
8165,retained,153,122,201.130756,2537,0,3,1919.001217,980.7439819,16,11,iPhone,9.5625,15.729518172131147,3,1.0,0.6875,2521,0.9936933385888844,0
8166,retained,383,383,489.9345456,1518,0,2,2384.668171,1953.312275,7,6,iPhone,54.71428571428572,6.226287652741513,2,1.0,0.8571428571428571,1511,0.9953886693017128,0
8167,retained,137,112,162.9768149,1940,144,0,1563.586778,1091.366627,24,21,Android,5.708333333333333,13.960596232142858,144,1.0,0.875,1916,0.9876288659793816,1
8168,retained,49,40,256.07251,2369,186,76,7691.299079,3325.062484,23,20,iPhone,2.130434782608696,192.282476975,262,1.0,0.8695652173913043,2346,0.9902912621359224,0
8169,churned,78,62,85.0192595,814,233,0,2208.856502,1140.094477,8,2,Android,9.75,35.62671777419355,233,1.0,0.25,806,0.9901719901719902,1
8170,retained,372,298,397.1215837,82,125,0,4021.280839,885.9560455,20,18,iPhone,18.6,13.494231003355704,125,1.0,0.9,62,0.7560975609756098,0
8171,retained,27,22,60.42824395,2807,49,5,5224.779579,259.9445629,24,24,iPhone,1.125,237.4899808636364,54,1.0,1.0,2783,0.991449946562166,0
8172,retained,13,10,57.45324725,2120,89,3,4084.119471,3363.973535,21,13,iPhone,0.6190476190476191,408.4119471,92,1.0,0.6190476190476191,2099,0.9900943396226416,0
8173,retained,3,3,26.74912337,531,43,85,4534.379922,2089.498889,14,10,iPhone,0.2142857142857142,1511.459974,128,1.0,0.7142857142857143,517,0.9736346516007532,0
8174,retained,129,129,235.078314,470,0,56,3740.625183,2222.519022,17,9,Android,7.588235294117647,28.997094441860465,56,1.0,0.5294117647058824,453,0.9638297872340426,1
8175,retained,9,8,38.33110215,2382,222,0,1636.706247,682.9070204,2,1,iPhone,4.5,204.588280875,222,1.0,0.5,2380,0.9991603694374476,0
8176,retained,97,78,210.4754528,2688,191,0,1474.559337,477.9381252,6,5,iPhone,16.166666666666668,18.904606884615383,191,1.0,0.8333333333333334,2682,0.9977678571428572,0
8177,retained,13,11,209.3221432,1217,383,0,2994.067801,393.0037469,1,0,Android,13.0,272.1879819090909,383,1.0,0.0,1216,0.9991783073130648,1
8178,retained,59,55,143.9254409,2636,53,0,4665.957032,2106.709789,2,2,Android,29.5,84.8355824,53,1.0,1.0,2634,0.9992412746585736,1
8179,retained,5,5,152.6735648,2488,322,23,1321.689225,685.0474746,5,5,iPhone,1.0,264.337845,345,1.0,1.0,2483,0.9979903536977492,0
8180,retained,103,84,197.3950537,852,114,0,4739.587851,2348.227914,28,19,Android,3.678571428571429,56.42366489285715,114,1.0,0.6785714285714286,824,0.9671361502347418,1
8181,retained,2,2,172.0552094,61,40,265,3331.557242,2467.89815,16,9,Android,0.125,1665.778621,305,1.0,0.5625,45,0.7377049180327869,1
8182,retained,38,31,133.9677156,1296,1,0,7592.024683,2100.020565,17,16,Android,2.235294117647059,244.90402203225804,1,1.0,0.9411764705882352,1279,0.9868827160493828,1
8183,retained,21,18,59.07015297,2982,0,33,2073.782417,1521.711624,4,4,iPhone,5.25,115.21013427777775,33,1.0,1.0,2978,0.9986586183769284,0
8184,retained,98,79,117.2120696,2814,44,100,5132.253927,2748.344895,5,0,Android,19.6,64.96523958227847,144,1.0,0.0,2809,0.998223169864961,1
8185,retained,51,46,215.3429082,1059,0,0,3807.250629,2431.89747,28,25,iPhone,1.8214285714285716,82.76631802173914,0,0.0,0.8928571428571429,1031,0.9735599622285176,0
8186,retained,136,109,299.1187874,957,478,83,5592.341328,2030.132456,29,19,iPhone,4.689655172413793,51.30588374311927,561,1.0,0.6551724137931034,928,0.9696969696969696,0
8187,retained,51,41,51.94439364,1783,2,0,682.1866857,549.8901983,20,11,Android,2.55,16.63869965121951,2,1.0,0.55,1763,0.988782950084128,1
8188,retained,7,6,110.6462936,487,73,38,1951.748876,1623.788386,13,13,Android,0.5384615384615384,325.29147933333337,111,1.0,1.0,474,0.973305954825462,1
8189,retained,1,1,38.89101852,2422,36,43,2262.839378,1020.466916,19,17,iPhone,0.0526315789473684,2262.839378,79,1.0,0.8947368421052632,2403,0.9921552436003304,0
8190,,84,84,118.6715514,347,285,103,7046.93855,5617.625095,4,0,iPhone,21.0,83.8921255952381,388,1.0,0.0,343,0.9884726224783862,0
8191,retained,26,26,239.7759783,2058,57,0,2348.358148,902.3022035,22,20,iPhone,1.181818181818182,90.32146723076924,57,1.0,0.9090909090909092,2036,0.989310009718173,0
8192,retained,45,45,50.65625201,3467,82,46,2104.35863,1492.985786,29,22,iPhone,1.5517241379310345,46.76352511111112,128,1.0,0.7586206896551724,3438,0.9916354196711856,0
8193,retained,82,66,387.3437879,648,151,0,2411.116283,587.4072139,19,14,iPhone,4.315789473684211,36.53206489393939,151,1.0,0.7368421052631579,629,0.970679012345679,0
8194,churned,73,58,247.0103304,3154,0,4,2199.966476,1465.045576,2,1,iPhone,36.5,37.93045648275862,4,1.0,0.5,3152,0.9993658845909956,0
8195,retained,64,52,128.1371759,100,419,35,2110.370995,1111.147655,26,24,iPhone,2.4615384615384617,40.58405759615385,454,1.0,0.9230769230769232,74,0.74,0
8196,retained,128,103,137.4792973,1903,199,42,7999.816533,2360.929744,26,16,iPhone,4.923076923076923,77.66812167961166,241,1.0,0.6153846153846154,1877,0.9863373620599054,0
8197,retained,9,8,212.5011471,2190,147,8,3771.168972,1333.808918,29,28,iPhone,0.3103448275862069,471.3961215,155,1.0,0.9655172413793104,2161,0.98675799086758,0
8198,retained,7,6,339.617271,1942,55,113,7123.167265,1668.966091,14,10,iPhone,0.5,1187.194544166667,168,1.0,0.7142857142857143,1928,0.9927909371781668,0
8199,retained,11,11,99.85997276,399,119,140,3187.325456,1782.133303,17,12,iPhone,0.6470588235294118,289.75685963636363,259,1.0,0.7058823529411765,382,0.9573934837092732,0
8200,retained,39,31,51.92000849,1704,542,217,2198.996933,1794.825518,6,4,Android,6.5,70.93538493548387,759,1.0,0.6666666666666666,1698,0.9964788732394366,1
8201,retained,0,0,11.92945762,2493,248,0,4918.980087,1723.541611,7,6,Android,0.0,inf,248,1.0,0.8571428571428571,2486,0.997192137986362,1
8202,retained,95,77,343.6824237,2140,51,6,2238.614014,1757.489013,18,13,iPhone,5.277777777777778,29.07290927272728,57,1.0,0.7222222222222222,2122,0.991588785046729,0
8203,retained,62,50,157.9008939,3022,50,20,3723.685764,1812.740372,3,2,Android,20.666666666666668,74.47371528,70,1.0,0.6666666666666666,3019,0.999007279947055,1
8204,retained,38,32,92.71311047,2746,224,95,1418.528602,758.4863529,27,19,Android,1.4074074074074074,44.3290188125,319,1.0,0.7037037037037037,2719,0.9901675163874728,1
8205,churned,120,96,183.7782997,964,30,0,9639.17942,3015.466847,0,0,iPhone,inf,100.40811895833332,30,1.0,0.0,964,1.0,0
8206,retained,80,80,379.4992815,1724,0,0,7612.639836,4020.780081,25,19,Android,3.2,95.15799795,0,0.0,0.76,1699,0.9854988399071926,1
8207,retained,38,31,80.65291434,753,351,0,3044.374848,1536.441992,30,24,Android,1.2666666666666666,98.20564025806452,351,1.0,0.8,723,0.9601593625498008,1
8208,retained,7,7,29.55253525,1632,148,0,2051.818674,487.0010008,24,18,Android,0.2916666666666667,293.11695342857143,148,1.0,0.75,1608,0.9852941176470588,1
8209,retained,225,180,290.5370795,831,10,0,5821.608397,3503.130154,2,1,Android,112.5,32.34226887222222,10,1.0,0.5,829,0.9975932611311672,1
8210,retained,108,87,348.9801741,649,318,0,5993.302751,3707.548221,1,1,Android,108.0,68.8885373678161,318,1.0,1.0,648,0.9984591679506932,1
8211,retained,3,3,182.5004042,1967,66,0,4821.157698,3494.279078,24,17,iPhone,0.125,1607.052566,66,1.0,0.7083333333333334,1943,0.9877986781901372,0
8212,retained,11,9,297.9146893,2098,196,44,2929.866688,1303.948977,4,4,iPhone,2.75,325.5407431111111,240,1.0,1.0,2094,0.998093422306959,0
8213,churned,22,22,35.42616112,120,0,5,1695.702185,252.2125132,0,0,iPhone,inf,77.07737204545455,5,1.0,0.0,120,1.0,0
8214,retained,4,4,407.5556824,2693,148,0,2927.8085,567.0654901,16,11,Android,0.25,731.952125,148,1.0,0.6875,2677,0.9940586706275528,1
8215,churned,30,30,315.7240635,3380,86,28,3624.271833,2753.585918,2,2,iPhone,15.0,120.8090611,114,1.0,1.0,3378,0.9994082840236688,0
8216,,7,7,106.9465061,2084,0,0,1943.558886,1144.496332,18,12,iPhone,0.3888888888888889,277.6512694285714,0,0.0,0.6666666666666666,2066,0.991362763915547,0
8217,retained,197,159,543.616681,1253,283,2,4756.976217,3463.539799,20,20,Android,9.85,29.918089415094343,285,1.0,1.0,1233,0.9840383080606544,1
8218,retained,190,153,292.2448519,869,315,100,10923.87633,5667.374701,17,17,iPhone,11.176470588235292,71.39788450980392,415,1.0,1.0,852,0.9804372842347526,0
8219,churned,73,58,226.9504243,199,27,141,5005.580988,1344.804992,3,1,iPhone,24.33333333333333,86.30312048275862,168,1.0,0.3333333333333333,196,0.984924623115578,0
8220,retained,356,298,388.4243158,1887,160,106,7766.668139,888.760729,25,16,Android,14.24,26.062644761744966,266,1.0,0.64,1862,0.9867514573396926,1
8221,retained,9,8,54.20246424,976,14,0,3406.537948,965.5447202,27,20,iPhone,0.3333333333333333,425.8172435,14,1.0,0.7407407407407407,949,0.9723360655737704,0
8222,retained,11,9,230.9087554,1741,0,0,3737.157394,2637.142904,2,1,iPhone,5.5,415.2397104444444,0,0.0,0.5,1739,0.9988512349224584,0
8223,retained,33,27,243.1297243,387,0,0,2032.038679,1266.605027,21,21,iPhone,1.5714285714285714,75.26069181481482,0,0.0,1.0,366,0.9457364341085271,0
8224,retained,82,82,94.12133853,658,0,16,2676.946531,330.6954288,8,3,iPhone,10.25,32.645689402439025,16,1.0,0.375,650,0.9878419452887538,0
8225,retained,155,131,481.5302611,2294,86,38,5080.684826,1952.884129,18,16,iPhone,8.61111111111111,38.78385363358778,124,1.0,0.8888888888888888,2276,0.992153443766347,0
8226,retained,59,56,396.3398082,2297,301,0,2974.86056,1872.48666,12,8,Android,4.916666666666667,53.12251,301,1.0,0.6666666666666666,2285,0.9947757945145842,1
8227,retained,16,16,39.90700769,1445,143,5,1949.293972,906.2649958,29,19,Android,0.5517241379310345,121.83087325,148,1.0,0.6551724137931034,1416,0.9799307958477508,1
8228,churned,82,66,222.6338039,3164,103,0,2869.852019,1407.041164,1,0,Android,82.0,43.48260634848485,103,1.0,0.0,3163,0.9996839443742098,1
8229,churned,46,40,347.8146385,35,493,109,2755.663333,818.5130539,11,10,iPhone,4.181818181818182,68.891583325,602,1.0,0.9090909090909092,24,0.6857142857142857,0
8230,retained,24,19,99.05438257,1870,0,33,7075.618448,1883.055827,1,1,iPhone,24.0,372.4009709473684,33,1.0,1.0,1869,0.9994652406417112,0
8231,retained,224,183,240.0334824,590,0,0,1734.952023,1380.328834,25,21,iPhone,8.96,9.480612147540985,0,0.0,0.84,565,0.9576271186440678,0
8232,retained,98,78,436.2582382,2511,0,39,8227.304692,2512.499678,28,18,Android,3.5,105.47826528205128,39,1.0,0.6428571428571429,2483,0.9888490641178812,1
8233,retained,71,71,194.9264892,3039,5,23,2038.162591,1563.102366,28,19,iPhone,2.5357142857142856,28.706515366197184,28,1.0,0.6785714285714286,3011,0.9907864429088517,0
8234,retained,693,563,871.3944672,1968,311,0,3050.036923,1563.565847,13,13,iPhone,53.30769230769231,5.417472332149201,311,1.0,1.0,1955,0.9933943089430894,0
8235,retained,179,144,269.5058636,2235,141,0,1462.171828,831.9892215,27,26,Android,6.62962962962963,10.15397102777778,141,1.0,0.9629629629629628,2208,0.9879194630872484,1
8236,retained,99,80,368.0730909,2130,0,18,5758.495897,4787.703848,2,0,iPhone,49.5,71.9811987125,18,1.0,0.0,2128,0.9990610328638496,0
8237,retained,157,126,283.5520004,2112,398,120,4432.430863,3561.381482,16,13,Android,9.8125,35.17802272222222,518,1.0,0.8125,2096,0.9924242424242424,1
8238,retained,51,43,157.3982088,1468,22,0,4893.050765,1590.202807,20,19,iPhone,2.55,113.79187825581396,22,1.0,0.95,1448,0.9863760217983653,0
8239,retained,22,17,51.5797115,2202,0,48,6291.273469,721.9363322,23,22,iPhone,0.9565217391304348,370.0749099411764,48,1.0,0.9565217391304348,2179,0.9895549500454132,0
8240,retained,66,53,137.9331219,639,57,55,5973.384094,4254.87799,17,14,iPhone,3.882352941176471,112.70536026415094,112,1.0,0.8235294117647058,622,0.97339593114241,0
8241,retained,97,78,162.156227,670,172,25,1124.401337,925.2973446,13,12,Android,7.461538461538462,14.415401756410256,197,1.0,0.9230769230769232,657,0.9805970149253732,1
8242,retained,19,15,50.10881298,2765,178,2,2674.194751,2111.076807,3,0,iPhone,6.333333333333333,178.27965006666668,180,1.0,0.0,2762,0.9989150090415914,0
8243,retained,16,16,318.464922,1709,129,0,8111.041321,3930.686828,24,22,iPhone,0.6666666666666666,506.9400825625,129,1.0,0.9166666666666666,1685,0.9859566998244588,0
8244,churned,69,58,240.0701959,858,258,1,2250.87116,1570.30984,14,8,iPhone,4.928571428571429,38.808123448275865,259,1.0,0.5714285714285714,844,0.9836829836829836,0
8245,retained,7,6,11.94564185,108,0,0,446.5523085,367.3101369,17,17,Android,0.4117647058823529,74.42538474999999,0,0.0,1.0,91,0.8425925925925926,1
8246,retained,68,68,97.67358901,2291,198,0,2431.603099,1475.087503,20,14,iPhone,3.4,35.758869102941176,198,1.0,0.7,2271,0.9912701876909646,0
8247,retained,165,134,436.352246,898,0,14,2117.168957,910.1480883,23,14,iPhone,7.173913043478261,15.799768335820897,14,1.0,0.6086956521739131,875,0.9743875278396436,0
8248,retained,126,105,179.7035188,2555,194,0,1064.060025,714.2122371,19,19,iPhone,6.631578947368421,10.133905,194,1.0,1.0,2536,0.9925636007827788,0
8249,retained,30,30,46.20795974,958,253,43,5608.075465,4038.52037,14,9,Android,2.142857142857143,186.93584883333327,296,1.0,0.6428571428571429,944,0.9853862212943632,1
8250,retained,58,58,85.76735423,533,298,0,4677.839626,956.316147,11,10,iPhone,5.2727272727272725,80.65240734482758,298,1.0,0.9090909090909092,522,0.9793621013133208,0
8251,,19,16,375.3124462,1545,129,0,930.1535243,339.3261115,10,8,Android,1.9,58.13459526875,129,1.0,0.8,1535,0.9935275080906149,1
8252,retained,280,224,344.4520314,2477,135,1,9948.418917,5850.251846,23,22,iPhone,12.173913043478262,44.41258445089286,136,1.0,0.9565217391304348,2454,0.9907145740815504,0
8253,retained,57,46,88.8658747,3030,65,30,4495.341933,2030.124615,17,17,iPhone,3.3529411764705883,97.72482463043478,95,1.0,1.0,3013,0.9943894389438944,0
8254,retained,11,9,121.9252723,37,69,0,4735.892018,2506.036237,30,25,iPhone,0.3666666666666666,526.2102242222222,69,1.0,0.8333333333333334,7,0.1891891891891892,0
8255,churned,7,7,274.6173217,2237,0,47,5924.458303,2936.954136,3,3,Android,2.333333333333333,846.3511861428572,47,1.0,1.0,2234,0.99865891819401,1
8256,,50,40,82.24217231,3369,262,0,7337.628302,3321.509869,17,9,iPhone,2.9411764705882355,183.44070755,262,1.0,0.5294117647058824,3352,0.9949539922825764,0
8257,,2,2,43.50460047,1689,117,17,4882.123256,961.4367355,21,18,iPhone,0.0952380952380952,2441.061628,134,1.0,0.8571428571428571,1668,0.9875666074600356,0
8258,retained,39,31,168.50964,2970,147,120,3618.058049,1800.165019,20,16,Android,1.95,116.71154996774196,267,1.0,0.8,2950,0.9932659932659932,1
8259,retained,5,4,30.60897385,3020,2,41,5113.822225,3384.344196,27,19,iPhone,0.1851851851851851,1278.45555625,43,1.0,0.7037037037037037,2993,0.9910596026490066,0
8260,retained,28,23,197.1886734,1698,63,0,5788.791244,3360.120933,24,23,Android,1.1666666666666667,251.68657582608697,63,1.0,0.9583333333333334,1674,0.9858657243816256,1
8261,retained,3,3,56.27465743,699,203,27,5346.212946,1861.219525,9,7,Android,0.3333333333333333,1782.070982,230,1.0,0.7777777777777778,690,0.9871244635193132,1
8262,retained,101,80,127.9758558,275,343,18,2185.320684,442.2769935,29,25,Android,3.4827586206896552,27.31650855,361,1.0,0.8620689655172413,246,0.8945454545454545,1
8263,churned,24,24,178.6815819,3019,181,6,2829.331489,1806.442976,8,8,iPhone,3.0,117.88881204166668,187,1.0,1.0,3011,0.997350115932428,0
8264,retained,54,45,66.49894847,1038,86,28,2788.202212,403.3385694,24,17,iPhone,2.25,61.96004915555556,114,1.0,0.7083333333333334,1014,0.976878612716763,0
8265,retained,36,36,272.4477567,2543,0,129,1852.337564,1458.402533,9,9,Android,4.0,51.45382122222222,129,1.0,1.0,2534,0.9964608729846638,1
8266,retained,25,25,93.9521954,2055,321,102,5044.591725,3782.498654,10,4,iPhone,2.5,201.783669,423,1.0,0.4,2045,0.9951338199513382,0
8267,retained,115,98,126.436265,30,8,54,1134.373866,699.0734942,30,26,Android,3.8333333333333335,11.575243530612244,62,1.0,0.8666666666666667,0,0.0,1
8268,retained,71,68,108.9414648,2678,123,0,1372.034884,955.244546,3,3,iPhone,23.666666666666668,20.17698358823529,123,1.0,1.0,2675,0.9988797610156832,0
8269,retained,12,12,117.9136306,2163,51,0,6183.178601,1078.707548,15,10,Android,0.8,515.2648834166666,51,1.0,0.6666666666666666,2148,0.9930651872399444,1
8270,churned,220,178,228.7545897,606,110,0,1504.147059,622.2062869,26,17,Android,8.461538461538462,8.450264376404494,110,1.0,0.6538461538461539,580,0.9570957095709572,1
8271,churned,181,145,520.0975526,16,26,10,13156.05551,2844.737591,16,13,iPhone,11.3125,90.73141731034482,36,1.0,0.8125,0,0.0,0
8272,retained,6,6,313.658694,2645,7,37,4354.508338,1255.008936,8,8,iPhone,0.75,725.7513896666666,44,1.0,1.0,2637,0.9969754253308128,0
